city,fetched_at,station_timestamp,aqi,openweather_aqi_scale,pm25,pm10,o3,no2,so2,co,hour,day,month,day_of_week,aqi_change_rate,is_backfilled,temperature_2m,relative_humidity_2m,dew_point_2m,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,precipitation,cloud_cover,boundary_layer_height,ventilation_index,wind_speed_24h_mean,wind_u,wind_v,humidity,pressure,temperature,wind
Karachi,2022-07-25 10:00:00+00:00,2022-07-25 10:00:00+00:00,23,1.0,5.61,8.61,33.97,4.97,1.8,253.68,10,25,7,0,3.0,True,27.8,86.0,25.3,997.6,22.0,230.0,33.5,0.9,100.0,555.0,12210.0,20.279166666666665,16.852977748617512,14.141327413103868,,,,
Karachi,2022-07-25 11:00:00+00:00,2022-07-25 11:00:00+00:00,28,1.0,6.62,9.14,32.9,5.48,1.97,257.02,11,25,7,0,5.0,True,27.7,87.0,25.3,997.6,21.4,224.0,32.8,0.6,100.0,605.0,12947.0,20.04583333333333,14.86568912782254,15.393871727247133,,,,
Karachi,2022-07-25 12:00:00+00:00,2022-07-25 12:00:00+00:00,33,1.0,7.95,10.1,31.11,6.34,2.06,270.37,12,25,7,0,5.0,True,28.6,84.0,25.6,998.1,17.8,222.0,30.6,0.6,100.0,575.0,10235.0,19.72083333333333,11.910524793187678,13.227977893497618,,,,
Karachi,2022-07-25 13:00:00+00:00,2022-07-25 13:00:00+00:00,41,1.0,9.91,11.98,27.54,8.91,2.21,293.73,13,25,7,0,8.0,True,28.6,83.0,25.4,998.6,17.9,218.0,27.0,0.0,100.0,450.0,8054.999999999999,19.325,11.020340408329275,14.105392489560328,,,,
Karachi,2022-07-25 14:00:00+00:00,2022-07-25 14:00:00+00:00,51,2.0,12.33,14.58,25.39,9.94,2.29,303.75,14,25,7,0,10.0,True,28.1,85.0,25.3,999.4,15.7,212.0,25.9,0.1,100.0,470.0,7379.0,18.916666666666668,8.319732448461314,13.314355109655889,,,,
Karachi,2022-07-25 15:00:00+00:00,2022-07-25 15:00:00+00:00,55,2.0,14.06,16.82,26.46,8.48,2.35,283.72,15,25,7,0,4.0,True,28.0,85.0,25.2,1000.1,16.8,211.0,22.7,0.0,100.0,440.0,7392.0,18.529166666666665,8.65263965848891,14.400410651795488,,,,
Karachi,2022-07-25 16:00:00+00:00,2022-07-25 16:00:00+00:00,57,2.0,14.95,18.19,27.18,7.54,2.59,273.7,16,25,7,0,2.0,True,27.8,86.0,25.3,1001.2,17.2,206.0,24.5,0.1,100.0,435.0,7482.0,18.1125,7.539983724772125,15.459257596345674,,,,
Karachi,2022-07-25 17:00:00+00:00,2022-07-25 17:00:00+00:00,56,2.0,14.6,17.72,28.25,6.25,2.62,257.02,17,25,7,0,-1.0,True,27.7,87.0,25.4,1001.8,17.3,203.0,24.5,0.0,100.0,430.0,7439.0,17.8875,6.759648522864433,15.92473396472722,,,,
Karachi,2022-07-25 18:00:00+00:00,2022-07-25 18:00:00+00:00,53,2.0,13.26,15.96,29.33,5.48,2.56,253.68,18,25,7,0,-3.0,True,27.7,86.0,25.1,1001.9,18.7,203.0,26.3,0.1,100.0,450.0,8415.0,17.90416666666667,7.306672102749415,17.213440759560633,,,,
Karachi,2022-07-25 19:00:00+00:00,2022-07-25 19:00:00+00:00,48,2.0,11.64,13.99,29.68,5.1,2.41,247.0,19,25,7,0,-5.0,True,27.6,85.0,24.9,1001.9,16.9,204.0,25.9,0.0,100.0,460.0,7773.999999999999,17.858333333333334,6.873849267981017,15.438918234159956,,,,
Karachi,2022-07-25 20:00:00+00:00,2022-07-25 20:00:00+00:00,44,2.0,10.62,12.62,30.76,4.2,2.26,236.99,20,25,7,0,-4.0,True,27.0,88.0,24.8,1001.9,19.1,200.0,26.3,0.1,100.0,485.0,9263.5,17.70416666666667,6.532584737520272,17.948129057010853,,,,
Karachi,2022-07-25 21:00:00+00:00,2022-07-25 21:00:00+00:00,42,2.0,10.09,11.91,32.19,3.0,2.24,223.64,21,25,7,0,-2.0,True,27.1,87.0,24.7,1001.8,15.1,208.0,27.0,0.2,85.0,460.0,6946.0,17.474999999999998,7.089020598066952,13.332508652169796,,,,
Karachi,2022-07-25 22:00:00+00:00,2022-07-25 22:00:00+00:00,41,1.0,9.82,11.53,32.9,2.18,2.12,216.96,22,25,7,0,-1.0,True,26.7,89.0,24.7,1001.8,13.8,200.0,20.5,0.5,94.0,445.0,6141.0,17.349999999999998,4.719877977894228,12.967758166845536,,,,
Karachi,2022-07-25 23:00:00+00:00,2022-07-25 23:00:00+00:00,40,1.0,9.78,11.48,33.26,1.84,2.09,213.62,23,25,7,0,-1.0,True,26.9,88.0,24.7,1001.8,16.3,211.0,22.0,0.2,93.0,405.0,6601.5,17.400000000000002,8.395120621033882,13.971827001444431,,,,
Karachi,2022-07-26 00:00:00+00:00,2022-07-26 00:00:00+00:00,42,2.0,10.12,11.91,32.9,1.74,2.09,213.62,0,26,7,1,2.0,True,26.8,89.0,24.9,1002.1,14.1,220.0,25.2,0.2,72.0,415.0,5851.5,17.395833333333332,9.063305296580204,10.80122664797759,,,,
Karachi,2022-07-26 01:00:00+00:00,2022-07-26 01:00:00+00:00,44,2.0,10.65,12.66,31.83,2.03,2.26,216.96,1,26,7,1,2.0,True,26.8,90.0,25.1,1002.3,13.4,216.0,20.9,0.2,100.0,380.0,5092.0,17.39166666666667,7.876322380719139,10.840827724624296,,,,
Karachi,2022-07-26 02:00:00+00:00,2022-07-26 02:00:00+00:00,50,2.0,11.92,14.54,30.4,2.78,2.44,223.64,2,26,7,1,6.0,True,27.3,86.0,24.8,1003.2,13.3,218.0,20.9,0.1,100.0,435.0,5785.5,17.420833333333334,8.18829762183125,10.480543022969409,,,,
Karachi,2022-07-26 03:00:00+00:00,2022-07-26 03:00:00+00:00,55,2.0,14.27,18.49,26.82,5.83,2.68,260.35,3,26,7,1,5.0,True,27.3,84.0,24.5,1003.6,14.6,220.0,22.3,0.6,100.0,470.0,6862.0,17.525,9.384699101423474,11.18424886953708,,,,
Karachi,2022-07-26 04:00:00+00:00,2022-07-26 04:00:00+00:00,63,2.0,17.81,24.59,22.35,10.28,3.07,323.77,4,26,7,1,8.0,True,27.9,83.0,24.8,1004.1,12.5,219.0,24.5,0.2,98.0,490.0,6125.0,17.42083333333333,7.86650488812297,9.714324518212134,,,,
Karachi,2022-07-26 05:00:00+00:00,2022-07-26 05:00:00+00:00,69,3.0,20.54,29.7,24.32,9.17,3.25,323.77,5,26,7,1,6.0,True,28.4,83.0,25.2,1004.2,18.7,218.0,28.8,0.1,89.0,570.0,10659.0,17.5125,11.5128695885898,14.735801092445705,,,,
Karachi,2022-07-26 06:00:00+00:00,2022-07-26 06:00:00+00:00,70,3.0,21.23,31.76,30.04,6.43,3.22,293.73,6,26,7,1,1.0,True,28.7,81.0,25.1,1004.3,17.4,218.0,29.5,0.0,61.0,555.0,9657.0,17.45416666666667,10.712509670666446,13.711387112756968,,,,
Karachi,2022-07-26 07:00:00+00:00,2022-07-26 07:00:00+00:00,71,3.0,21.42,35.93,36.84,4.41,2.98,267.03,7,26,7,1,1.0,True,28.8,81.0,25.2,1004.1,16.3,215.0,28.8,0.0,91.0,655.0,10676.5,17.220833333333335,9.349295912522049,13.35217832191057,,,,
Karachi,2022-07-26 08:00:00+00:00,2022-07-26 08:00:00+00:00,74,3.0,23.06,49.77,37.55,4.03,2.89,260.35,8,26,7,1,3.0,True,29.2,79.0,25.2,1003.3,18.0,217.0,30.2,0.1,100.0,585.0,10530.0,16.995833333333334,10.832670416736864,14.375439180851275,,,,
Karachi,2022-07-26 09:00:00+00:00,2022-07-26 09:00:00+00:00,79,4.0,25.3,69.29,37.19,3.94,2.71,257.02,9,26,7,1,5.0,True,29.2,78.0,25.0,1002.9,18.9,220.0,30.2,0.1,73.0,615.0,11623.5,16.8,12.14868582307559,14.478239974948684,,,,
Karachi,2022-07-26 10:00:00+00:00,2022-07-26 10:00:00+00:00,83,4.0,27.43,81.06,35.05,3.98,2.44,253.68,10,26,7,1,4.0,True,29.1,77.0,24.6,1002.5,20.9,224.0,32.4,0.2,73.0,690.0,14420.999999999998,16.754166666666666,14.518359942593042,15.034201827077808,,,,
Karachi,2022-07-26 11:00:00+00:00,2022-07-26 11:00:00+00:00,85,4.0,28.19,75.87,32.19,4.5,2.32,253.68,11,26,7,1,2.0,True,29.0,79.0,24.9,1002.2,22.4,224.0,34.2,0.3,80.0,690.0,15455.999999999998,16.795833333333334,15.560347498281535,16.113211527585783,,,,
Karachi,2022-07-26 12:00:00+00:00,2022-07-26 12:00:00+00:00,82,4.0,26.93,62.39,30.4,5.57,2.15,257.02,12,26,7,1,-3.0,True,28.6,79.0,24.7,1002.7,18.8,225.0,34.2,0.0,100.0,640.0,12032.0,16.837500000000002,13.293607486307092,13.293607486307096,,,,
Karachi,2022-07-26 13:00:00+00:00,2022-07-26 13:00:00+00:00,76,4.0,24.05,51.42,28.61,7.37,2.06,273.7,13,26,7,1,-6.0,True,28.5,80.0,24.7,1002.8,16.6,221.0,27.4,0.0,99.0,515.0,8549.0,16.783333333333335,10.890579881242424,12.528179031698016,,,,
Karachi,2022-07-26 14:00:00+00:00,2022-07-26 14:00:00+00:00,71,3.0,21.48,48.61,28.61,7.8,1.97,277.04,14,26,7,1,-5.0,True,28.2,82.0,24.8,1003.0,16.4,218.0,24.1,0.0,100.0,430.0,7051.999999999999,16.8125,10.096848195340788,12.923376359150245,,,,
Karachi,2022-07-26 15:00:00+00:00,2022-07-26 15:00:00+00:00,67,3.0,19.87,49.53,30.04,6.17,1.86,260.35,15,26,7,1,-4.0,True,27.8,84.0,24.9,1003.5,16.5,226.0,23.4,0.0,100.0,395.0,6517.5,16.8,11.86910670558774,11.46186311257346,,,,
Karachi,2022-07-26 16:00:00+00:00,2022-07-26 16:00:00+00:00,66,3.0,19.09,48.21,31.11,5.23,1.94,253.68,16,26,7,1,-1.0,True,27.8,85.0,25.0,1004.2,14.3,229.0,23.4,0.0,100.0,385.0,5505.5,16.679166666666664,10.792346997185636,9.381644114564262,,,,
Karachi,2022-07-26 17:00:00+00:00,2022-07-26 17:00:00+00:00,65,3.0,18.89,49.17,32.54,4.2,1.88,240.33,17,26,7,1,-1.0,True,27.9,84.0,25.0,1004.5,15.1,230.0,20.5,0.0,100.0,375.0,5662.5,16.587500000000002,11.567271091096568,9.706092906266743,,,,
Karachi,2022-07-26 18:00:00+00:00,2022-07-26 18:00:00+00:00,67,4.0,19.54,55.88,33.62,3.68,1.83,233.65,18,26,7,1,2.0,True,27.8,85.0,25.0,1004.8,15.8,229.0,22.0,0.0,100.0,390.0,6162.0,16.466666666666665,11.924411367519792,10.365732658050025,,,,
Karachi,2022-07-26 19:00:00+00:00,2022-07-26 19:00:00+00:00,68,4.0,20.39,61.99,34.33,3.64,1.82,230.31,19,26,7,1,1.0,True,27.7,86.0,25.0,1004.8,16.0,224.0,22.0,0.0,100.0,385.0,6160.0,16.429166666666667,11.114533927343956,11.509436805418416,,,,
Karachi,2022-07-26 20:00:00+00:00,2022-07-26 20:00:00+00:00,70,4.0,21.35,57.97,35.05,3.26,1.86,223.64,20,26,7,1,2.0,True,27.4,87.0,25.0,1004.2,16.8,228.0,23.4,0.1,100.0,335.0,5628.0,16.333333333333332,12.48483306802022,11.241394186828822,,,,
Karachi,2022-07-26 21:00:00+00:00,2022-07-26 21:00:00+00:00,71,3.0,21.52,45.04,35.76,2.46,1.97,211.95,21,26,7,1,1.0,True,27.0,89.0,25.1,1003.8,16.9,232.0,23.4,0.3,100.0,360.0,6083.999999999999,16.408333333333335,13.317381735953605,10.40467893300362,,,,
Karachi,2022-07-26 22:00:00+00:00,2022-07-26 22:00:00+00:00,68,3.0,20.41,33.54,36.48,1.84,1.94,205.28,22,26,7,1,-3.0,True,26.9,90.0,25.1,1003.5,15.6,241.0,23.8,0.4,100.0,405.0,6318.0,16.48333333333333,13.644067431374577,7.563030075842854,,,,
Karachi,2022-07-26 23:00:00+00:00,2022-07-26 23:00:00+00:00,67,2.0,19.71,29.49,36.48,1.61,1.91,203.61,23,26,7,1,-1.0,True,26.8,90.0,25.1,1003.3,15.8,249.0,22.0,0.2,100.0,420.0,6636.0,16.4625,14.750570738655789,5.662213602815752,,,,
Karachi,2022-07-27 00:00:00+00:00,2022-07-27 00:00:00+00:00,66,2.0,19.33,29.87,36.48,1.54,1.94,203.61,0,27,7,2,-1.0,True,27.0,88.0,24.9,1002.9,16.3,256.0,21.6,0.1,100.0,410.0,6683.0,16.554166666666667,15.815820338298742,3.943326898274585,,,,
Karachi,2022-07-27 01:00:00+00:00,2022-07-27 01:00:00+00:00,66,2.0,19.18,30.42,36.12,1.76,2.03,206.95,1,27,7,2,0.0,True,26.7,89.0,24.8,1003.5,15.0,253.0,23.0,0.2,100.0,390.0,5850.0,16.620833333333334,14.34457133944553,4.385575570841056,,,,
Karachi,2022-07-27 02:00:00+00:00,2022-07-27 02:00:00+00:00,64,2.0,18.29,27.86,35.76,2.36,2.18,213.62,2,27,7,2,-2.0,True,27.0,88.0,24.8,1004.0,15.7,259.0,21.6,0.1,100.0,370.0,5809.0,16.72083333333333,15.411546780128322,2.995701227411764,,,,
Karachi,2022-07-27 03:00:00+00:00,2022-07-27 03:00:00+00:00,62,2.0,17.34,25.18,33.26,4.84,2.38,247.0,3,27,7,2,-2.0,True,27.4,85.0,24.7,1004.5,17.6,269.0,24.8,0.0,100.0,540.0,9504.0,16.845833333333335,17.59731943475249,0.3071623532961895,,,,
Karachi,2022-07-27 04:00:00+00:00,2022-07-27 04:00:00+00:00,60,2.0,16.39,23.43,28.97,9.08,2.8,303.75,4,27,7,2,-2.0,True,27.5,84.0,24.6,1005.1,15.5,274.0,25.2,0.1,100.0,580.0,8990.0,16.970833333333335,15.462242779027276,-1.081225343033941,,,,
Karachi,2022-07-27 05:00:00+00:00,2022-07-27 05:00:00+00:00,58,2.0,15.31,21.53,28.61,9.51,2.98,310.42,5,27,7,2,-2.0,True,27.4,84.0,24.5,1005.6,13.6,259.0,22.3,0.1,100.0,615.0,8364.0,16.758333333333336,13.350129694888228,2.5950023371210182,,,,
Karachi,2022-07-27 06:00:00+00:00,2022-07-27 06:00:00+00:00,56,2.0,14.57,20.25,31.83,7.45,3.01,290.39,6,27,7,2,-2.0,True,27.7,84.0,24.8,1005.3,18.9,252.0,26.6,0.2,98.0,640.0,12096.0,16.820833333333333,17.9749681579784,5.840421193686509,,,,
Karachi,2022-07-27 07:00:00+00:00,2022-07-27 07:00:00+00:00,57,2.0,15.0,20.9,38.27,5.1,2.83,270.37,7,27,7,2,1.0,True,28.4,82.0,25.1,1004.9,20.6,251.0,32.8,0.1,100.0,650.0,13390.000000000002,17.0,19.477682657345927,6.706703981817427,,,,
Karachi,2022-07-27 08:00:00+00:00,2022-07-27 08:00:00+00:00,60,2.0,16.39,22.93,37.55,5.18,2.8,263.69,8,27,7,2,3.0,True,28.7,81.0,25.2,1004.7,20.1,246.0,32.4,0.1,100.0,715.0,14371.500000000002,17.0875,18.36226369861628,8.175406525823583,,,,
Karachi,2022-07-27 09:00:00+00:00,2022-07-27 09:00:00+00:00,63,2.0,17.69,24.96,35.41,5.74,2.71,267.03,9,27,7,2,3.0,True,28.8,80.0,25.1,1003.9,21.7,246.0,33.5,0.1,100.0,770.0,16709.0,17.204166666666666,19.82393643084444,8.826185154744861,,,,
Karachi,2022-07-27 10:00:00+00:00,2022-07-27 10:00:00+00:00,65,2.0,18.76,27.96,33.97,5.74,2.41,260.35,10,27,7,2,2.0,True,29.1,79.0,25.0,1003.6,21.4,250.0,33.1,0.0,100.0,725.0,15514.999999999998,17.225,20.10942208481844,7.319231067169325,,,,
Karachi,2022-07-27 11:00:00+00:00,2022-07-27 11:00:00+00:00,67,2.0,19.8,34.3,32.54,5.65,2.26,253.68,11,27,7,2,2.0,True,29.1,78.0,24.9,1002.9,25.8,247.0,37.8,0.0,100.0,615.0,15867.0,17.366666666666664,23.74902521907296,10.080863115023265,,,,
Karachi,2022-07-27 12:00:00+00:00,2022-07-27 12:00:00+00:00,68,3.0,20.14,42.35,31.11,5.74,2.06,253.68,12,27,7,2,1.0,True,28.0,84.0,25.1,1002.9,21.3,248.0,38.2,0.0,100.0,560.0,11928.0,17.470833333333335,19.74901610227257,7.979120439758932,,,,
Karachi,2022-07-27 13:00:00+00:00,2022-07-27 13:00:00+00:00,66,3.0,19.06,44.54,28.61,6.85,1.91,267.03,13,27,7,2,-2.0,True,27.9,84.0,25.0,1003.2,20.4,249.0,31.3,0.1,100.0,490.0,9996.0,17.629166666666666,19.04504070054292,7.310706170724134,,,,
Karachi,2022-07-27 14:00:00+00:00,2022-07-27 14:00:00+00:00,62,3.0,17.19,44.48,26.82,7.11,1.76,267.03,14,27,7,2,-4.0,True,27.6,86.0,25.0,1003.4,18.0,250.0,29.2,0.0,100.0,485.0,8730.0,17.695833333333336,16.91446717414635,6.156362579862049,,,,
Karachi,2022-07-27 15:00:00+00:00,2022-07-27 15:00:00+00:00,59,3.0,15.96,44.89,27.89,5.57,1.61,250.34,15,27,7,2,-3.0,True,27.8,84.0,24.9,1003.7,18.6,252.0,25.9,0.0,100.0,495.0,9207.0,17.783333333333335,17.689651203089856,5.747716095374025,,,,
Karachi,2022-07-27 16:00:00+00:00,2022-07-27 16:00:00+00:00,59,3.0,15.93,44.27,28.61,4.63,1.65,240.33,16,27,7,2,0.0,True,27.7,84.0,24.8,1004.7,20.5,246.0,27.7,0.0,100.0,550.0,11275.0,18.041666666666668,18.72768188167332,8.338101183053903,,,,
Karachi,2022-07-27 17:00:00+00:00,2022-07-27 17:00:00+00:00,60,3.0,16.46,42.59,29.68,3.68,1.61,226.97,17,27,7,2,1.0,True,27.7,85.0,24.8,1005.2,22.4,244.0,30.6,0.0,100.0,610.0,13664.0,18.34583333333333,20.132986637101336,9.81951368807534,,,,
Karachi,2022-07-27 18:00:00+00:00,2022-07-27 18:00:00+00:00,60,3.0,16.54,42.11,30.04,3.21,1.55,223.64,18,27,7,2,0.0,True,27.6,85.0,24.8,1005.7,22.3,247.0,31.0,0.0,100.0,630.0,14049.0,18.616666666666664,20.527258231989418,8.713304165310806,,,,
Karachi,2022-07-27 19:00:00+00:00,2022-07-27 19:00:00+00:00,59,3.0,16.13,42.95,30.4,3.0,1.46,220.3,19,27,7,2,-1.0,True,27.5,85.0,24.8,1005.6,22.9,248.0,31.7,0.0,100.0,600.0,13740.0,18.904166666666665,21.23251026957943,8.578490989224392,,,,
Karachi,2022-07-27 20:00:00+00:00,2022-07-27 20:00:00+00:00,58,3.0,15.44,41.81,30.76,2.51,1.43,213.62,20,27,7,2,-1.0,True,27.3,87.0,24.8,1005.2,23.5,249.0,32.4,0.0,100.0,605.0,14217.5,19.183333333333334,21.93914002268424,8.421646814314567,,,,
Karachi,2022-07-27 21:00:00+00:00,2022-07-27 21:00:00+00:00,58,3.0,15.23,40.09,31.47,1.78,1.46,205.28,21,27,7,2,0.0,True,27.1,88.0,24.9,1004.6,22.4,251.0,32.4,0.0,100.0,580.0,12992.0,19.4125,21.17961609342469,7.292726659840309,,,,
Karachi,2022-07-27 22:00:00+00:00,2022-07-27 22:00:00+00:00,57,3.0,15.1,36.35,32.19,1.36,1.46,201.94,22,27,7,2,-1.0,True,26.9,89.0,24.8,1004.4,21.6,252.0,31.7,0.0,99.0,635.0,13716.0,19.6625,20.54282075197532,6.674767078498868,,,,
Karachi,2022-07-27 23:00:00+00:00,2022-07-27 23:00:00+00:00,57,2.0,14.89,31.89,32.54,1.31,1.55,201.94,23,27,7,2,0.0,True,26.7,90.0,24.9,1004.5,19.4,255.0,30.2,0.0,100.0,620.0,12028.0,19.8125,18.738961030007925,5.0210894749889,,,,
Karachi,2022-07-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,56,2.0,14.72,30.45,32.54,1.37,1.67,201.94,0,28,7,3,-1.0,True,26.9,88.0,24.7,1004.2,20.0,256.0,27.0,0.1,100.0,580.0,11600.0,19.966666666666665,19.40591452551993,4.838437911993355,,,,
Karachi,2022-07-28 01:00:00+00:00,2022-07-28 01:00:00+00:00,56,2.0,14.77,31.87,32.54,1.71,1.88,205.28,1,28,7,3,0.0,True,26.8,88.0,24.7,1004.7,18.8,258.0,27.7,0.1,100.0,525.0,9870.0,20.125,18.389174893795545,3.908739787373884,,,,
Karachi,2022-07-28 02:00:00+00:00,2022-07-28 02:00:00+00:00,58,3.0,15.36,37.23,32.19,2.21,1.94,210.29,2,28,7,3,2.0,True,27.0,87.0,24.7,1005.0,18.1,257.0,25.9,0.0,100.0,485.0,8778.5,20.225,17.63609817261276,4.071614083623961,,,,
Karachi,2022-07-28 03:00:00+00:00,2022-07-28 03:00:00+00:00,59,3.0,16.09,40.2,31.11,4.11,2.03,236.99,3,28,7,3,1.0,True,27.8,83.0,24.6,1005.9,21.9,253.0,31.3,0.1,74.0,495.0,10840.5,20.404166666666665,20.94307415559048,6.402940333427942,,,,
Karachi,2022-07-28 04:00:00+00:00,2022-07-28 04:00:00+00:00,60,3.0,16.67,39.92,29.68,6.68,2.24,277.04,4,28,7,3,1.0,True,28.3,82.0,24.9,1006.2,21.1,250.0,32.4,0.0,71.0,515.0,10866.5,20.6375,19.827514298582663,7.216625024171624,,,,
Karachi,2022-07-28 05:00:00+00:00,2022-07-28 05:00:00+00:00,60,3.0,16.56,40.48,31.47,6.51,2.24,267.03,5,28,7,3,0.0,True,29.1,79.0,25.0,1006.4,22.2,250.0,33.8,0.1,87.0,560.0,12432.0,20.995833333333334,20.86117618144716,7.59284718182986,,,,
Karachi,2022-07-28 06:00:00+00:00,2022-07-28 06:00:00+00:00,59,3.0,16.03,42.52,34.33,5.01,2.15,243.66,6,28,7,3,-1.0,True,29.1,79.0,25.0,1006.4,24.0,242.0,36.0,0.3,99.0,625.0,15000.0,21.20833333333333,21.190742228614248,11.267317506861378,,,,
Karachi,2022-07-28 07:00:00+00:00,2022-07-28 07:00:00+00:00,57,3.0,15.08,40.69,35.76,3.9,1.97,226.97,7,28,7,3,-2.0,True,29.2,79.0,25.2,1006.2,27.6,234.0,41.0,0.4,96.0,615.0,16974.0,21.5,22.328869044748547,16.222872963272263,,,,
Karachi,2022-07-28 08:00:00+00:00,2022-07-28 08:00:00+00:00,56,3.0,14.67,36.54,35.76,3.56,1.91,223.64,8,28,7,3,-1.0,True,28.4,84.0,25.5,1005.9,27.9,232.0,42.5,0.1,97.0,580.0,16182.0,21.825,21.985500025627545,17.17695516158586,,,,
Karachi,2022-07-28 09:00:00+00:00,2022-07-28 09:00:00+00:00,56,2.0,14.38,34.45,34.33,3.56,1.77,226.97,9,28,7,3,0.0,True,28.8,83.0,25.5,1005.1,29.8,233.0,45.0,0.2,100.0,595.0,17731.0,22.1625,23.799338199409327,17.93408768993104,,,,
Karachi,2022-07-28 10:00:00+00:00,2022-07-28 10:00:00+00:00,55,2.0,14.15,34.98,31.83,3.64,1.61,226.97,10,28,7,3,-1.0,True,28.7,83.0,25.5,1004.5,30.2,239.0,46.1,0.0,100.0,600.0,18120.0,22.529166666666665,25.886452481203783,15.554149862283642,,,,
Karachi,2022-07-28 11:00:00+00:00,2022-07-28 11:00:00+00:00,55,3.0,14.26,37.5,29.68,4.07,1.61,230.31,11,28,7,3,0.0,True,28.5,83.0,25.3,1004.0,29.5,246.0,45.4,0.0,100.0,670.0,19765.0,22.683333333333334,26.949591000456728,11.998730970736103,,,,
Karachi,2022-07-28 12:00:00+00:00,2022-07-28 12:00:00+00:00,57,3.0,14.93,42.46,28.61,4.58,1.55,233.65,12,28,7,3,2.0,True,28.3,82.0,24.9,1004.0,26.6,247.0,43.9,0.0,98.0,705.0,18753.0,22.904166666666665,24.48542910183492,10.393448017814684,,,,
Karachi,2022-07-28 13:00:00+00:00,2022-07-28 13:00:00+00:00,59,3.0,15.71,47.66,27.18,5.83,1.55,247.0,13,28,7,3,2.0,True,28.1,82.0,24.8,1004.1,23.7,246.0,38.2,0.0,53.0,700.0,16590.0,23.041666666666668,21.65102734612964,9.63965844089646,,,,
Karachi,2022-07-28 14:00:00+00:00,2022-07-28 14:00:00+00:00,59,4.0,16.14,56.17,26.82,6.17,1.53,253.68,14,28,7,3,0.0,True,27.7,85.0,24.9,1004.8,20.3,245.0,33.5,0.1,100.0,655.0,13296.5,23.1375,18.39804807684399,8.57915071333621,,,,
Karachi,2022-07-28 15:00:00+00:00,2022-07-28 15:00:00+00:00,60,4.0,16.26,67.07,28.25,4.97,1.48,240.33,15,28,7,3,1.0,True,27.7,85.0,24.9,1005.5,19.3,241.0,28.4,0.0,94.0,605.0,11676.5,23.166666666666668,16.88016034779034,9.3568256707543,,,,
Karachi,2022-07-28 16:00:00+00:00,2022-07-28 16:00:00+00:00,59,4.0,16.04,71.56,29.33,4.24,1.55,236.99,16,28,7,3,-1.0,True,27.6,84.0,24.8,1006.2,20.0,240.0,27.4,0.0,99.0,610.0,12200.0,23.14583333333333,17.32050807568877,10.000000000000009,,,,
Karachi,2022-07-28 17:00:00+00:00,2022-07-28 17:00:00+00:00,58,4.0,15.67,68.51,30.4,3.26,1.46,226.97,17,28,7,3,-1.0,True,27.6,84.0,24.7,1006.2,20.8,242.0,28.8,0.0,100.0,600.0,12480.0,23.079166666666666,18.36530993146568,9.765008505946527,,,,
Karachi,2022-07-28 18:00:00+00:00,2022-07-28 18:00:00+00:00,58,4.0,15.66,66.62,30.76,2.78,1.37,220.3,18,28,7,3,0.0,True,27.5,85.0,24.8,1006.3,22.1,242.0,30.6,0.0,100.0,590.0,13039.0,23.070833333333336,19.51314180218229,10.375321537568189,,,,
Karachi,2022-07-28 19:00:00+00:00,2022-07-28 19:00:00+00:00,59,4.0,15.86,62.33,30.4,2.59,1.3,216.96,19,28,7,3,1.0,True,27.4,85.0,24.8,1006.0,23.4,241.0,32.4,0.0,100.0,585.0,13689.0,23.09166666666667,20.466101147061863,11.344545113764282,,,,
Karachi,2022-07-28 20:00:00+00:00,2022-07-28 20:00:00+00:00,60,4.0,16.59,63.1,30.76,2.16,1.28,208.62,20,28,7,3,1.0,True,27.2,87.0,24.8,1005.4,23.4,245.0,32.8,0.1,100.0,575.0,13455.0,23.0875,21.2076022166576,9.889267324732378,,,,
Karachi,2022-07-28 21:00:00+00:00,2022-07-28 21:00:00+00:00,62,4.0,17.54,64.6,31.47,1.52,1.31,201.94,21,28,7,3,2.0,True,27.1,87.0,24.8,1004.9,22.9,251.0,32.8,0.0,100.0,570.0,13053.0,23.10833333333333,21.65237538122436,7.455510737068887,,,,
Karachi,2022-07-28 22:00:00+00:00,2022-07-28 22:00:00+00:00,64,4.0,18.58,67.5,32.19,1.15,1.3,198.6,22,28,7,3,2.0,True,27.0,88.0,24.9,1004.8,21.7,251.0,31.3,0.0,100.0,575.0,12477.5,23.1125,20.51775309050517,7.064828951720299,,,,
Karachi,2022-07-28 23:00:00+00:00,2022-07-28 23:00:00+00:00,66,4.0,19.36,64.77,32.54,1.04,1.33,198.6,23,28,7,3,2.0,True,26.8,88.0,24.7,1004.6,22.3,252.0,31.0,0.0,100.0,565.0,12599.5,23.23333333333333,21.208560313381923,6.891078974561331,,,,
Karachi,2022-07-29 00:00:00+00:00,2022-07-29 00:00:00+00:00,66,4.0,19.43,57.37,32.54,1.04,1.39,198.6,0,29,7,4,0.0,True,27.1,87.0,24.8,1004.5,21.4,262.0,31.3,0.1,100.0,590.0,12626.0,23.291666666666668,21.19173667106961,2.9783043605453896,,,,
Karachi,2022-07-29 01:00:00+00:00,2022-07-29 01:00:00+00:00,66,4.0,19.01,50.41,32.19,1.29,1.53,201.94,1,29,7,4,0.0,True,26.8,88.0,24.7,1004.8,22.1,264.0,31.0,0.0,100.0,575.0,12707.5,23.429166666666664,21.97893388763884,2.3100790382151395,,,,
